Fecha,CodigoFecha,SBS
26Nov09,3366,2.895
27Nov09,3367,2.891
30Nov09,3368,2.881
01Dic09,3369,2.876
02Dic09,3370,2.88
03Dic09,3371,2.876
04Dic09,3372,2.872
07Dic09,3373,2.869
08Dic09,3374,2.6
09Dic09,3375,2.875
10Dic09,3376,2.872
11Dic09,3377,2.875
14Dic09,3378,2.874
15Dic09,3379,2.874
16Dic09,3380,2.87
17Dic09,3381,2.879
18Dic09,3382,2.885
21Dic09,3383,2.884
22Dic09,3384,2.882
23Dic09,3385,2.884
24Dic09,3386,2.6
25Dic09,3387,2.6
28Dic09,3388,2.884
29Dic09,3389,2.887
30Dic09,3390,2.891
31Dic09,3391,2.6
01Ene10,3392,2.6
04Ene10,3393,2.885
05Ene10,3394,2.873
06Ene10,3395,2.87
07Ene10,3396,2.867
08Ene10,3397,2.854
11Ene10,3398,2.85
12Ene10,3399,2.849
13Ene10,3400,2.847
14Ene10,3401,2.848
15Ene10,3402,2.85
18Ene10,3403,2.852
19Ene10,3404,2.854
20Ene10,3405,2.855
21Ene10,3406,2.852
22Ene10,3407,2.853
25Ene10,3408,2.852
26Ene10,3409,2.856
27Ene10,3410,2.862
28Ene10,3411,2.86
29Ene10,3412,2.857
01Feb10,3413,2.854
02Feb10,3414,2.85
03Feb10,3415,2.853
04Feb10,3416,2.86
05Feb10,3417,2.865
08Feb10,3418,2.873
09Feb10,3419,2.864
10Feb10,3420,2.859
11Feb10,3421,2.853
12Feb10,3422,2.856
15Feb10,3423,2.855
16Feb10,3424,2.85
17Feb10,3425,2.849
18Feb10,3426,2.851
19Feb10,3427,2.852
22Feb10,3428,2.851
23Feb10,3429,2.851
24Feb10,3430,2.85
25Feb10,3431,2.851
26Feb10,3432,2.849
01Mar10,3433,2.846
02Mar10,3434,2.846
03Mar10,3435,2.844
04Mar10,3436,2.844
05Mar10,3437,2.841
08Mar10,3438,2.841
09Mar10,3439,2.842
10Mar10,3440,2.841
11Mar10,3441,2.839
12Mar10,3442,2.838
15Mar10,3443,2.84
16Mar10,3444,2.838
17Mar10,3445,2.837
18Mar10,3446,2.838
19Mar10,3447,2.838
22Mar10,3448,2.838
23Mar10,3449,2.838
24Mar10,3450,2.837
25Mar10,3451,2.838
26Mar10,3452,2.84
29Mar10,3453,2.841
30Mar10,3454,2.84
31Mar10,3455,2.842
01Abr10,3456,2.6
02Abr10,3457,2.6
05Abr10,3458,2.84
06Abr10,3459,2.839
07Abr10,3460,2.838
08Abr10,3461,2.837
09Abr10,3462,2.837
12Abr10,3463,2.835
13Abr10,3464,2.836
14Abr10,3465,2.835
15Abr10,3466,2.836
16Abr10,3467,2.837
19Abr10,3468,2.837
20Abr10,3469,2.839
21Abr10,3470,2.841
22Abr10,3471,2.846
23Abr10,3472,2.843
26Abr10,3473,2.847
27Abr10,3474,2.848
28Abr10,3475,2.847
29Abr10,3476,2.846
30Abr10,3477,2.849
03May10,3478,2.846
04May10,3479,2.849
05May10,3480,2.851
06May10,3481,2.851
07May10,3482,2.853
10May10,3483,2.846
11May10,3484,2.846
12May10,3485,2.839
13May10,3486,2.838
14May10,3487,2.841
17May10,3488,2.842
18May10,3489,2.841
19May10,3490,2.845
20May10,3491,2.851
21May10,3492,2.846
24May10,3493,2.848
25May10,3494,2.85
26May10,3495,2.846
27May10,3496,2.848
28May10,3497,2.847
31May10,3498,2.845
01Jun10,3499,2.845
02Jun10,3500,2.845
03Jun10,3501,2.846
04Jun10,3502,2.849
07Jun10,3503,2.85
08Jun10,3504,2.848
09Jun10,3505,2.846
10Jun10,3506,2.846
11Jun10,3507,2.845
14Jun10,3508,2.843
15Jun10,3509,2.839
16Jun10,3510,2.839
17Jun10,3511,2.836
18Jun10,3512,2.831
21Jun10,3513,2.827
22Jun10,3514,2.827
23Jun10,3515,2.829
24Jun10,3516,2.828
25Jun10,3517,2.827
28Jun10,3518,2.6
29Jun10,3519,2.6
30Jun10,3520,2.827
01Jul10,3521,2.827
02Jul10,3522,2.826
05Jul10,3523,2.824
06Jul10,3524,2.825
07Jul10,3525,2.824
08Jul10,3526,2.823
09Jul10,3527,2.824
12Jul10,3528,2.824
13Jul10,3529,2.821
14Jul10,3530,2.815
15Jul10,3531,2.82
16Jul10,3532,2.824
19Jul10,3533,2.823
20Jul10,3534,2.825
21Jul10,3535,2.826
22Jul10,3536,2.823
23Jul10,3537,2.823
26Jul10,3538,2.824
27Jul10,3539,2.824
28Jul10,3540,2.6
29Jul10,3541,2.6
30Jul10,3542,2.6
02Ago10,3543,2.818
03Ago10,3544,2.812
04Ago10,3545,2.804
05Ago10,3546,2.801
06Ago10,3547,2.801
09Ago10,3548,2.802
10Ago10,3549,2.805
11Ago10,3550,2.807
12Ago10,3551,2.805
13Ago10,3552,2.806
16Ago10,3553,2.803
17Ago10,3554,2.8
18Ago10,3555,2.798
19Ago10,3556,2.8
20Ago10,3557,2.8
23Ago10,3558,2.8
24Ago10,3559,2.799
25Ago10,3560,2.799
26Ago10,3561,2.796
27Ago10,3562,2.799
30Ago10,3563,2.6
31Ago10,3564,2.798
01Set10,3565,2.795
02Set10,3566,2.796
03Set10,3567,2.795
06Set10,3568,2.793
07Set10,3569,2.795
08Set10,3570,2.794
09Set10,3571,2.793
10Set10,3572,2.79
13Set10,3573,2.788
14Set10,3574,2.788
15Set10,3575,2.789
16Set10,3576,2.789
17Set10,3577,2.79
20Set10,3578,2.793
21Set10,3579,2.792
22Set10,3580,2.79
23Set10,3581,2.789
24Set10,3582,2.788
27Set10,3583,2.79
28Set10,3584,2.791
29Set10,3585,2.788
30Set10,3586,2.788
01Oct10,3587,2.789
04Oct10,3588,2.791
05Oct10,3589,2.787
06Oct10,3590,2.79
07Oct10,3591,2.789
08Oct10,3592,2.6
11Oct10,3593,2.788
12Oct10,3594,2.787
13Oct10,3595,2.787
14Oct10,3596,2.789
15Oct10,3597,2.794
18Oct10,3598,2.793
19Oct10,3599,2.794
20Oct10,3600,2.792
21Oct10,3601,2.793
22Oct10,3602,2.796
25Oct10,3603,2.793
26Oct10,3604,2.794
27Oct10,3605,2.798
28Oct10,3606,2.799
29Oct10,3607,2.798
01Nov10,3608,2.6
02Nov10,3609,2.795
03Nov10,3610,2.794
04Nov10,3611,2.793
05Nov10,3612,2.793
08Nov10,3613,2.796
09Nov10,3614,2.798
10Nov10,3615,2.801
11Nov10,3616,2.8
12Nov10,3617,2.802
15Nov10,3618,2.806
16Nov10,3619,2.809
17Nov10,3620,2.811
18Nov10,3621,2.806
19Nov10,3622,2.807
22Nov10,3623,2.81
23Nov10,3624,2.812
24Nov10,3625,2.81
25Nov10,3626,2.811
26Nov10,3627,2.817
29Nov10,3628,2.826
30Nov10,3629,2.832
01Dic10,3630,2.828
02Dic10,3631,2.828
03Dic10,3632,2.826
06Dic10,3633,2.824
07Dic10,3634,2.819
08Dic10,3635,2.6
09Dic10,3636,2.824
10Dic10,3637,2.827
13Dic10,3638,2.826
14Dic10,3639,2.821
15Dic10,3640,2.819
16Dic10,3641,2.82
17Dic10,3642,2.819
20Dic10,3643,2.813
21Dic10,3644,2.806
22Dic10,3645,2.805
23Dic10,3646,2.801
24Dic10,3647,2.6
27Dic10,3648,2.8
28Dic10,3649,2.803
29Dic10,3650,2.809
30Dic10,3651,2.809
31Dic10,3652,2.6
03Ene11,3653,2.803
04Ene11,3654,2.801
05Ene11,3655,2.803
06Ene11,3656,2.805
07Ene11,3657,2.807
10Ene11,3658,2.806
11Ene11,3659,2.801
12Ene11,3660,2.794
13Ene11,3661,2.788
14Ene11,3662,2.789
17Ene11,3663,2.788
18Ene11,3664,2.786
19Ene11,3665,2.78
20Ene11,3666,2.776
21Ene11,3667,2.774
24Ene11,3668,2.774
25Ene11,3669,2.776
26Ene11,3670,2.773
27Ene11,3671,2.772
28Ene11,3672,2.775
31Ene11,3673,2.773
01Feb11,3674,2.769
02Feb11,3675,2.768
03Feb11,3676,2.768
04Feb11,3677,2.768
07Feb11,3678,2.767
08Feb11,3679,2.768
09Feb11,3680,2.768
10Feb11,3681,2.768
11Feb11,3682,2.766
14Feb11,3683,2.767
15Feb11,3684,2.77
16Feb11,3685,2.771
17Feb11,3686,2.768
18Feb11,3687,2.767
21Feb11,3688,2.77
22Feb11,3689,2.775
23Feb11,3690,2.792
24Feb11,3691,2.782
25Feb11,3692,2.776
28Feb11,3693,2.775
01Mar11,3694,2.778
02Mar11,3695,2.775
03Mar11,3696,2.771
04Mar11,3697,2.77
07Mar11,3698,2.77
08Mar11,3699,2.771
09Mar11,3700,2.77
10Mar11,3701,2.77
11Mar11,3702,2.769
14Mar11,3703,2.77
15Mar11,3704,2.77
16Mar11,3705,2.77
17Mar11,3706,2.769
18Mar11,3707,2.767
21Mar11,3708,2.781
22Mar11,3709,2.782
23Mar11,3710,2.778
24Mar11,3711,2.778
25Mar11,3712,2.788
28Mar11,3713,2.812
29Mar11,3714,2.813
30Mar11,3715,2.81
31Mar11,3716,2.805
01Abr11,3717,2.807
04Abr11,3718,2.81
05Abr11,3719,2.81
06Abr11,3720,2.81
07Abr11,3721,2.805
08Abr11,3722,2.8
11Abr11,3723,2.8
12Abr11,3724,2.808
13Abr11,3725,2.815
14Abr11,3726,2.822
15Abr11,3727,2.824
18Abr11,3728,2.823
19Abr11,3729,2.823
20Abr11,3730,2.822
21Abr11,3731,2.6
22Abr11,3732,2.6
25Abr11,3733,2.823
26Abr11,3734,2.827
27Abr11,3735,2.834
28Abr11,3736,2.825
29Abr11,3737,2.821
02May11,3738,2.6
03May11,3739,2.83
04May11,3740,2.821
05May11,3741,2.818
06May11,3742,2.803
09May11,3743,2.793
10May11,3744,2.792
11May11,3745,2.794
12May11,3746,2.784
13May11,3747,2.767
16May11,3748,2.761
17May11,3749,2.762
18May11,3750,2.755
19May11,3751,2.755
20May11,3752,2.756
23May11,3753,2.758
24May11,3754,2.753
25May11,3755,2.751
26May11,3756,2.748
27May11,3757,2.752
30May11,3758,2.767
31May11,3759,2.767
01Jun11,3760,2.777
02Jun11,3761,2.768
03Jun11,3762,2.763
06Jun11,3763,2.787
07Jun11,3764,2.788
08Jun11,3765,2.782
09Jun11,3766,2.764
10Jun11,3767,2.764
13Jun11,3768,2.76
14Jun11,3769,2.763
15Jun11,3770,2.762
16Jun11,3771,2.761
17Jun11,3772,2.761
20Jun11,3773,2.76
21Jun11,3774,2.756
22Jun11,3775,2.757
23Jun11,3776,2.76
24Jun11,3777,2.761
27Jun11,3778,2.759
28Jun11,3779,2.756
29Jun11,3780,2.6
30Jun11,3781,2.75
01Jul11,3782,2.748
04Jul11,3783,2.75
05Jul11,3784,2.75
06Jul11,3785,2.749
07Jul11,3786,2.744
08Jul11,3787,2.745
11Jul11,3788,2.745
12Jul11,3789,2.743
13Jul11,3790,2.738
14Jul11,3791,2.742
15Jul11,3792,2.742
18Jul11,3793,2.738
19Jul11,3794,2.737
20Jul11,3795,2.739
21Jul11,3796,2.736
22Jul11,3797,2.738
25Jul11,3798,2.737
26Jul11,3799,2.737
27Jul11,3800,2.738
28Jul11,3801,2.6
29Jul11,3802,2.6
01Ago11,3803,2.743
02Ago11,3804,2.744
03Ago11,3805,2.743
04Ago11,3806,2.742
05Ago11,3807,2.742
08Ago11,3808,2.753
09Ago11,3809,2.748
10Ago11,3810,2.752
11Ago11,3811,2.745
12Ago11,3812,2.742
15Ago11,3813,2.742
16Ago11,3814,2.741
17Ago11,3815,2.739
18Ago11,3816,2.74
19Ago11,3817,2.736
22Ago11,3818,2.732
23Ago11,3819,2.733
24Ago11,3820,2.733
25Ago11,3821,2.732
26Ago11,3822,2.731
29Ago11,3823,2.6
30Ago11,3824,2.6
31Ago11,3825,2.727
01Set11,3826,2.728
02Set11,3827,2.731
05Set11,3828,2.732
06Set11,3829,2.73
07Set11,3830,2.726
08Set11,3831,2.725
09Set11,3832,2.727
12Set11,3833,2.729
13Set11,3834,2.735
14Set11,3835,2.731
15Set11,3836,2.731
16Set11,3837,2.732
19Set11,3838,2.739
20Set11,3839,2.741
21Set11,3840,2.747
22Set11,3841,2.776
23Set11,3842,2.771
26Set11,3843,2.77
27Set11,3844,2.766
28Set11,3845,2.766
29Set11,3846,2.769
30Set11,3847,2.773
03Oct11,3848,2.774
04Oct11,3849,2.777
05Oct11,3850,2.771
06Oct11,3851,2.754
07Oct11,3852,2.744
10Oct11,3853,2.732
11Oct11,3854,2.73
12Oct11,3855,2.726
13Oct11,3856,2.727
14Oct11,3857,2.721
17Oct11,3858,2.723
18Oct11,3859,2.723
19Oct11,3860,2.722
20Oct11,3861,2.727
21Oct11,3862,2.721
24Oct11,3863,2.721
25Oct11,3864,2.717
26Oct11,3865,2.719
27Oct11,3866,2.711
28Oct11,3867,2.708
31Oct11,3868,2.6
01Nov11,3869,2.6
02Nov11,3870,2.712
03Nov11,3871,2.709
04Nov11,3872,2.708
07Nov11,3873,2.705
08Nov11,3874,2.704
09Nov11,3875,2.707
10Nov11,3876,2.709
11Nov11,3877,2.704
14Nov11,3878,2.705
15Nov11,3879,2.706
16Nov11,3880,2.703
17Nov11,3881,2.701
18Nov11,3882,2.7
21Nov11,3883,2.702
22Nov11,3884,2.702
23Nov11,3885,2.706
24Nov11,3886,2.707
25Nov11,3887,2.713
28Nov11,3888,2.709
29Nov11,3889,2.706
30Nov11,3890,2.7
01Dic11,3891,2.699
02Dic11,3892,2.699
05Dic11,3893,2.698
06Dic11,3894,2.698
07Dic11,3895,2.697
08Dic11,3896,2.6
09Dic11,3897,2.697
12Dic11,3898,2.701
13Dic11,3899,2.696
14Dic11,3900,2.697
15Dic11,3901,2.696
16Dic11,3902,2.697
19Dic11,3903,2.698
20Dic11,3904,2.695
21Dic11,3905,2.695
22Dic11,3906,2.694
23Dic11,3907,2.6
26Dic11,3908,2.695
27Dic11,3909,2.696
28Dic11,3910,2.696
29Dic11,3911,2.697
30Dic11,3912,2.6
02Ene12,3913,2.7
03Ene12,3914,2.696
04Ene12,3915,2.697
05Ene12,3916,2.695
06Ene12,3917,2.694
09Ene12,3918,2.694
10Ene12,3919,2.692
11Ene12,3920,2.693
12Ene12,3921,2.692
13Ene12,3922,2.694
16Ene12,3923,2.694
17Ene12,3924,2.693
18Ene12,3925,2.693
19Ene12,3926,2.693
20Ene12,3927,2.693
23Ene12,3928,2.691
24Ene12,3929,2.692
25Ene12,3930,2.693
26Ene12,3931,2.691
27Ene12,3932,2.691
30Ene12,3933,2.691
31Ene12,3934,2.691
01Feb12,3935,2.689
02Feb12,3936,2.691
03Feb12,3937,2.69
06Feb12,3938,2.689
07Feb12,3939,2.688
08Feb12,3940,2.689
09Feb12,3941,2.688
10Feb12,3942,2.685
13Feb12,3943,2.686
14Feb12,3944,2.686
15Feb12,3945,2.686
16Feb12,3946,2.683
17Feb12,3947,2.682
20Feb12,3948,2.681
21Feb12,3949,2.68
22Feb12,3950,2.68
23Feb12,3951,2.68
24Feb12,3952,2.68
27Feb12,3953,2.679
28Feb12,3954,2.679
29Feb12,3955,2.678
01Mar12,3956,2.678
02Mar12,3957,2.676
05Mar12,3958,2.676
06Mar12,3959,2.676
07Mar12,3960,2.675
08Mar12,3961,2.672
09Mar12,3962,2.669
12Mar12,3963,2.669
13Mar12,3964,2.67
14Mar12,3965,2.67
15Mar12,3966,2.672
16Mar12,3967,2.671
19Mar12,3968,2.671
20Mar12,3969,2.671
21Mar12,3970,2.671
22Mar12,3971,2.67
23Mar12,3972,2.67
26Mar12,3973,2.671
27Mar12,3974,2.671
28Mar12,3975,2.669
29Mar12,3976,2.669
30Mar12,3977,2.668
02Abr12,3978,2.668
03Abr12,3979,2.668
04Abr12,3980,2.668
05Abr12,3981,2.6
06Abr12,3982,2.6
09Abr12,3983,2.667
10Abr12,3984,2.667
11Abr12,3985,2.665
12Abr12,3986,2.66
13Abr12,3987,2.658
16Abr12,3988,2.657
17Abr12,3989,2.657
18Abr12,3990,2.655
19Abr12,3991,2.654
20Abr12,3992,2.652
23Abr12,3993,2.652
24Abr12,3994,2.652
25Abr12,3995,2.65
26Abr12,3996,2.647
27Abr12,3997,2.641
30Abr12,3998,2.6
01May12,3999,2.6
02May12,4000,2.638
03May12,4001,2.64
04May12,4002,2.645
07May12,4003,2.639
08May12,4004,2.643
09May12,4005,2.646
10May12,4006,2.648
11May12,4007,2.655
14May12,4008,2.664
15May12,4009,2.67
16May12,4010,2.667
17May12,4011,2.672
18May12,4012,2.669
21May12,4013,2.67
22May12,4014,2.672
23May12,4015,2.689
24May12,4016,2.694
25May12,4017,2.701
28May12,4018,2.7
29May12,4019,2.701
30May12,4020,2.706
31May12,4021,2.71
01Jun12,4022,2.709
04Jun12,4023,2.704
05Jun12,4024,2.702
06Jun12,4025,2.683
07Jun12,4026,2.675
08Jun12,4027,2.683
11Jun12,4028,2.682
12Jun12,4029,2.684
13Jun12,4030,2.678
14Jun12,4031,2.672
15Jun12,4032,2.665
18Jun12,4033,2.642
19Jun12,4034,2.642
20Jun12,4035,2.641
21Jun12,4036,2.653
22Jun12,4037,2.653
25Jun12,4038,2.659
26Jun12,4039,2.663
27Jun12,4040,2.662
28Jun12,4041,2.671
29Jun12,4042,2.6
02Jul12,4043,2.655
03Jul12,4044,2.647
04Jul12,4045,2.646
05Jul12,4046,2.65
06Jul12,4047,2.65
09Jul12,4048,2.641
10Jul12,4049,2.634
11Jul12,4050,2.633
12Jul12,4051,2.633
13Jul12,4052,2.628
16Jul12,4053,2.624
17Jul12,4054,2.62
18Jul12,4055,2.62
19Jul12,4056,2.621
20Jul12,4057,2.631
23Jul12,4058,2.651
24Jul12,4059,2.642
25Jul12,4060,2.638
26Jul12,4061,2.633
27Jul12,4062,2.6
30Jul12,4063,2.625
31Jul12,4064,2.629
01Ago12,4065,2.625
02Ago12,4066,2.63
03Ago12,4067,2.622
06Ago12,4068,2.619
07Ago12,4069,2.62
08Ago12,4070,2.618
09Ago12,4071,2.617
10Ago12,4072,2.618
13Ago12,4073,2.618
14Ago12,4074,2.616
15Ago12,4075,2.615
16Ago12,4076,2.614
17Ago12,4077,2.613
20Ago12,4078,2.613
21Ago12,4079,2.612
22Ago12,4080,2.613
23Ago12,4081,2.615
24Ago12,4082,2.614
27Ago12,4083,2.613
28Ago12,4084,2.612
29Ago12,4085,2.61
30Ago12,4086,2.6
31Ago12,4087,2.6
03Set12,4088,2.608
04Set12,4089,2.608
05Set12,4090,2.611
06Set12,4091,2.611
07Set12,4092,2.61
10Set12,4093,2.609
11Set12,4094,2.608
12Set12,4095,2.606
13Set12,4096,2.604
14Set12,4097,2.598
17Set12,4098,2.601
18Set12,4099,2.602
19Set12,4100,2.602
20Set12,4101,2.603
21Set12,4102,2.601
24Set12,4103,2.599
25Set12,4104,2.596
26Set12,4105,2.597
27Set12,4106,2.594
28Set12,4107,2.598
01Oct12,4108,2.6
02Oct12,4109,2.6
03Oct12,4110,2.599
04Oct12,4111,2.597
05Oct12,4112,2.594
08Oct12,4113,2.6
09Oct12,4114,2.588
10Oct12,4115,2.585
11Oct12,4116,2.586
12Oct12,4117,2.587
15Oct12,4118,2.585
16Oct12,4119,2.583
17Oct12,4120,2.582
18Oct12,4121,2.579
19Oct12,4122,2.58
22Oct12,4123,2.578
23Oct12,4124,2.58
24Oct12,4125,2.582
25Oct12,4126,2.586
26Oct12,4127,2.599
29Oct12,4128,2.602
30Oct12,4129,2.598
31Oct12,4130,2.592
01Nov12,4131,2.6
02Nov12,4132,2.6
05Nov12,4133,2.604
06Nov12,4134,2.608
07Nov12,4135,2.604
08Nov12,4136,2.606
09Nov12,4137,2.612
12Nov12,4138,2.613
13Nov12,4139,2.616
14Nov12,4140,2.606
15Nov12,4141,2.603
16Nov12,4142,2.607
19Nov12,4143,2.6
20Nov12,4144,2.598
21Nov12,4145,2.597
22Nov12,4146,2.591
23Nov12,4147,2.59
26Nov12,4148,2.589
27Nov12,4149,2.588
28Nov12,4150,2.589
29Nov12,4151,2.583
30Nov12,4152,2.579
03Dic12,4153,2.579
04Dic12,4154,2.58
05Dic12,4155,2.581
06Dic12,4156,2.579
07Dic12,4157,2.575
10Dic12,4158,2.575
11Dic12,4159,2.573
12Dic12,4160,2.57
13Dic12,4161,2.565
14Dic12,4162,2.564
17Dic12,4163,2.562
18Dic12,4164,2.563
19Dic12,4165,2.564
20Dic12,4166,2.563
21Dic12,4167,2.564
24Dic12,4168,2.6
25Dic12,4169,2.6
26Dic12,4170,2.557
27Dic12,4171,2.551
28Dic12,4172,2.551
31Dic12,4173,2.6
01Ene13,4174,2.6
02Ene13,4175,2.549
03Ene13,4176,2.551
04Ene13,4177,2.547
07Ene13,4178,2.547
08Ene13,4179,2.547
09Ene13,4180,2.549
10Ene13,4181,2.551
11Ene13,4182,2.55
14Ene13,4183,2.541
15Ene13,4184,2.541
16Ene13,4185,2.545
17Ene13,4186,2.548
18Ene13,4187,2.554
21Ene13,4188,2.552
22Ene13,4189,2.555
23Ene13,4190,2.553
24Ene13,4191,2.555
25Ene13,4192,2.557
28Ene13,4193,2.56
29Ene13,4194,2.563
30Ene13,4195,2.56
31Ene13,4196,2.578
01Feb13,4197,2.572
04Feb13,4198,2.577
05Feb13,4199,2.577
06Feb13,4200,2.577
07Feb13,4201,2.579
08Feb13,4202,2.579
11Feb13,4203,2.6
12Feb13,4204,2.579
13Feb13,4205,2.572
14Feb13,4206,2.567
15Feb13,4207,2.57
18Feb13,4208,2.574
19Feb13,4209,2.583
20Feb13,4210,2.583
21Feb13,4211,2.586
22Feb13,4212,2.583
25Feb13,4213,2.583
26Feb13,4214,2.583
27Feb13,4215,2.581
28Feb13,4216,2.587
01Mar13,4217,2.593
04Mar13,4218,2.598
05Mar13,4219,2.594
06Mar13,4220,2.597
07Mar13,4221,2.604
08Mar13,4222,2.603
11Mar13,4223,2.599
12Mar13,4224,2.591
13Mar13,4225,2.593
14Mar13,4226,2.594
15Mar13,4227,2.593
18Mar13,4228,2.599
19Mar13,4229,2.596
20Mar13,4230,2.594
21Mar13,4231,2.594
22Mar13,4232,2.591
25Mar13,4233,2.588
26Mar13,4234,2.586
27Mar13,4235,2.589
28Mar13,4236,2.6
29Mar13,4237,2.6
01Abr13,4238,2.59
02Abr13,4239,2.588
03Abr13,4240,2.587
04Abr13,4241,2.586
05Abr13,4242,2.584
08Abr13,4243,2.578
09Abr13,4244,2.577
10Abr13,4245,2.577
11Abr13,4246,2.58
12Abr13,4247,2.585
15Abr13,4248,2.591
16Abr13,4249,2.59
17Abr13,4250,2.591
18Abr13,4251,2.592
19Abr13,4252,2.593
22Abr13,4253,2.596
23Abr13,4254,2.605
24Abr13,4255,2.624
25Abr13,4256,2.624
26Abr13,4257,2.627
29Abr13,4258,2.646
30Abr13,4259,2.646
01May13,4260,2.6
02May13,4261,2.648
03May13,4262,2.63
06May13,4263,2.622
07May13,4264,2.613
08May13,4265,2.616
09May13,4266,2.609
10May13,4267,2.605
13May13,4268,2.602
14May13,4269,2.6
15May13,4270,2.616
16May13,4271,2.629
17May13,4272,2.645
20May13,4273,2.644
21May13,4274,2.646
22May13,4275,2.648
23May13,4276,2.666
24May13,4277,2.676
27May13,4278,2.676
28May13,4279,2.676
29May13,4280,2.686
30May13,4281,2.718
31May13,4282,2.734
03Jun13,4283,2.724
04Jun13,4284,2.711
05Jun13,4285,2.713
06Jun13,4286,2.73
07Jun13,4287,2.727
10Jun13,4288,2.746
11Jun13,4289,2.755
12Jun13,4290,2.748
13Jun13,4291,2.726
14Jun13,4292,2.723
17Jun13,4293,2.735
18Jun13,4294,2.745
19Jun13,4295,2.742
20Jun13,4296,2.775
21Jun13,4297,2.785
24Jun13,4298,2.786
25Jun13,4299,2.784
26Jun13,4300,2.782
27Jun13,4301,2.783
28Jun13,4302,2.6
01Jul13,4303,2.782
02Jul13,4304,2.789
03Jul13,4305,2.787
04Jul13,4306,2.784
05Jul13,4307,2.792
08Jul13,4308,2.782
09Jul13,4309,2.772
10Jul13,4310,2.783
11Jul13,4311,2.777
12Jul13,4312,2.771
15Jul13,4313,2.767
16Jul13,4314,2.762
17Jul13,4315,2.756
18Jul13,4316,2.767
19Jul13,4317,2.769
22Jul13,4318,2.771
23Jul13,4319,2.78
24Jul13,4320,2.784
25Jul13,4321,2.786
26Jul13,4322,2.786
29Jul13,4323,2.6
30Jul13,4324,2.6
31Jul13,4325,2.794
01Ago13,4326,2.797
02Ago13,4327,2.79
05Ago13,4328,2.792
06Ago13,4329,2.796
07Ago13,4330,2.8
08Ago13,4331,2.793
09Ago13,4332,2.792
12Ago13,4333,2.796
13Ago13,4334,2.798
14Ago13,4335,2.798
15Ago13,4336,2.799
16Ago13,4337,2.799
19Ago13,4338,2.8
20Ago13,4339,2.816
21Ago13,4340,2.82
22Ago13,4341,2.81
23Ago13,4342,2.812
26Ago13,4343,2.813
27Ago13,4344,2.813
28Ago13,4345,2.81
29Ago13,4346,2.808
30Ago13,4347,2.6
02Set13,4348,2.808
03Set13,4349,2.81
04Set13,4350,2.808
05Set13,4351,2.81
06Set13,4352,2.806
09Set13,4353,2.799
10Set13,4354,2.797
11Set13,4355,2.789
12Set13,4356,2.774
13Set13,4357,2.777
16Set13,4358,2.764
17Set13,4359,2.771
18Set13,4360,2.775
19Set13,4361,2.75
20Set13,4362,2.742
23Set13,4363,2.747
24Set13,4364,2.757
25Set13,4365,2.764
26Set13,4366,2.766
27Set13,4367,2.779
30Set13,4368,2.782
01Oct13,4369,2.782
02Oct13,4370,2.781
03Oct13,4371,2.778
04Oct13,4372,2.779
07Oct13,4373,2.6
08Oct13,4374,2.6
09Oct13,4375,2.788
10Oct13,4376,2.786
11Oct13,4377,2.774
14Oct13,4378,2.772
15Oct13,4379,2.77
16Oct13,4380,2.764
17Oct13,4381,2.756
18Oct13,4382,2.766
21Oct13,4383,2.776
22Oct13,4384,2.767
23Oct13,4385,2.765
24Oct13,4386,2.763
25Oct13,4387,2.759
28Oct13,4388,2.761
29Oct13,4389,2.758
30Oct13,4390,2.758
31Oct13,4391,2.77
01Nov13,4392,2.6
04Nov13,4393,2.778
05Nov13,4394,2.789
06Nov13,4395,2.79
07Nov13,4396,2.794
08Nov13,4397,2.802
11Nov13,4398,2.802
12Nov13,4399,2.8
13Nov13,4400,2.8
14Nov13,4401,2.8
15Nov13,4402,2.8
18Nov13,4403,2.801
19Nov13,4404,2.802
20Nov13,4405,2.802
21Nov13,4406,2.803
22Nov13,4407,2.804
25Nov13,4408,2.804
26Nov13,4409,2.805
27Nov13,4410,2.802
28Nov13,4411,2.803
29Nov13,4412,2.802
02Dic13,4413,2.803
03Dic13,4414,2.805
04Dic13,4415,2.805
05Dic13,4416,2.802
06Dic13,4417,2.8
09Dic13,4418,2.793
10Dic13,4419,2.792
11Dic13,4420,2.793
12Dic13,4421,2.786
13Dic13,4422,2.769
16Dic13,4423,2.764
17Dic13,4424,2.765
18Dic13,4425,2.782
19Dic13,4426,2.782
20Dic13,4427,2.773
23Dic13,4428,2.766
24Dic13,4429,2.774
25Dic13,4430,2.6
26Dic13,4431,2.786
27Dic13,4432,2.786
30Dic13,4433,2.796
31Dic13,4434,2.6
01Ene14,4435,2.6
02Ene14,4436,2.804
03Ene14,4437,2.807
06Ene14,4438,2.808
07Ene14,4439,2.802
08Ene14,4440,2.804
09Ene14,4441,2.803
10Ene14,4442,2.799
13Ene14,4443,2.799
14Ene14,4444,2.801
15Ene14,4445,2.805
16Ene14,4446,2.809
17Ene14,4447,2.807
20Ene14,4448,2.81
21Ene14,4449,2.809
22Ene14,4450,2.808
23Ene14,4451,2.81
24Ene14,4452,2.82
27Ene14,4453,2.822
28Ene14,4454,2.823
29Ene14,4455,2.824
30Ene14,4456,2.819
31Ene14,4457,2.822
03Feb14,4458,2.825
04Feb14,4459,2.824
05Feb14,4460,2.825
